id,datetime,district,category,severity,light,weather,road_defect,road_defects,participants_count,vehicles_count,dead_count,injured_count,lat,lon
1302181,2023-09-06 10:20:00,Химки,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.889537,37.451792
1302272,2023-09-06 14:30:00,Раменский,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.635318,38.10389
1302438,2023-09-06 20:15:00,Дубна,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Дождь,,0,2,1,0,1,56.753393,37.159549
1302442,2023-09-06 20:20:00,Щелковский,Наезд на пешехода,Легкий,"В темное время суток, освещение отсутствует",Ясно,,0,2,1,0,1,55.8455,38.095554
1302443,2023-09-06 20:23:00,Щелковский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,56.131578,38.443411
1302499,2023-09-07 00:05:00,Клинский,Съезд с дороги,С погибшими,"В темное время суток, освещение отсутствует",Пасмурно,,0,2,1,1,1,56.396591,36.693006
1302538,2023-09-07 07:40:00,Дмитровский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,3,0,1,56.049531,37.368107
1302733,2023-09-07 16:20:00,Люберецкий,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,3,0,1,55.699501,38.046502
1302798,2023-09-07 18:10:00,Котельники,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.663245,37.858855
1302831,2023-09-07 19:30:00,Одинцовский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,55.698129,37.336982
1302936,2023-09-08 07:25:00,Дмитровский,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,1,1,0,1,56.291667,37.156667
1302940,2023-09-08 07:30:00,Волоколамский,Столкновение,Тяжёлый,Светлое время суток,Дождь,,0,2,2,0,1,56.034267,35.851992
1302941,2023-09-08 07:40:00,Клинский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,1,56.327032,36.751692
1302963,2023-09-08 08:20:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.637565,36.849754
1303025,2023-09-08 11:15:00,Сергиево-Посадский,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,56.255129,37.988127
1303077,2023-09-08 13:20:00,Одинцовский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.745394,36.883839
1303088,2023-09-08 13:35:00,Каширский,Столкновение,Легкий,Светлое время суток,Пасмурно,,0,2,2,0,1,54.78188,38.258911
1303159,2023-09-08 16:20:00,Бронницы,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,55.42049,38.221586
1303182,2023-09-08 16:50:00,Домодедово,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.448557,37.744893
1303191,2023-09-08 17:10:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,Отсутствие дорожных знаков в необходимых местах,1,2,2,0,1,55.356563,37.522109
1303204,2023-09-08 17:30:00,Химки,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.983607,37.441642
1303215,2023-09-08 17:50:00,Солнечногорский,Столкновение,С погибшими,Светлое время суток,Пасмурно,,0,6,5,1,3,56.20884,36.808662
1303220,2023-09-08 18:00:00,Климовск,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,55.093363,38.768171
1303230,2023-09-08 18:15:00,Ступинский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,2,3,0,1,55.222121,38.400307
1303297,2023-09-08 20:30:00,Павлово-Посадский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,0,2,55.822842,38.642391
1303318,2023-09-08 21:25:00,Дмитровский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,56.356686,37.533011
1303386,2023-09-09 05:05:00,Сергиево-Посадский,Съезд с дороги,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,2,1,0,1,56.397606,38.218431
1303395,2023-09-09 06:40:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.436203,37.615182
1303430,2023-09-09 09:45:00,Рузский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.766096,36.364832
1303436,2023-09-09 10:20:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.652622,37.089093
1303451,2023-09-09 11:00:00,Балашиха,Опрокидывание,Тяжёлый,Светлое время суток,Пасмурно,,0,1,1,0,1,55.802222,38.015056
1303502,2023-09-09 13:17:00,Серебряно-Прудский,Съезд с дороги,С погибшими,Светлое время суток,Пасмурно,,0,1,1,1,0,54.360032,38.664794
1303510,2023-09-09 13:38:00,Истринский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,3,0,1,55.954281,36.57795
1303521,2023-09-09 13:55:00,Можайский,Наезд на пешехода,С погибшими,Светлое время суток,Ясно,,0,2,1,1,0,55.485505,35.546715
1303570,2023-09-09 15:45:00,Ногинский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.75745,38.26934
1303580,2023-09-09 16:15:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,1,55.433999,37.544231
1303636,2023-09-09 18:29:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,2,55.672914,37.314956
1303678,2023-09-09 20:00:00,Пушкинский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,1,0,1,56.025216,37.85679
1303705,2023-09-09 20:45:00,Химки,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,3,2,0,1,55.968803,37.323314
1303711,2023-09-09 20:53:00,Сергиево-Посадский,Наезд на пешехода,С погибшими,"В темное время суток, освещение включено",Ясно,Отсутствие дорожных знаков в необходимых местах,1,3,1,1,1,56.299462,38.12921
1303715,2023-09-09 21:05:00,Дмитровский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,5,2,0,1,56.373103,37.580886
1303719,2023-09-09 21:10:00,Балашиха,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,3,3,0,1,55.788655,37.890118
1303748,2023-09-09 22:40:00,Домодедово,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,2,2,0,1,55.440402,37.64843
1303749,2023-09-09 22:40:00,Подольский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,55.391872,37.543942
1303807,2023-09-10 03:20:00,Подольский,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,3,3,0,1,55.499786,37.610336
1303833,2023-09-10 07:10:00,Коломенский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,4,55.215559,38.884692
1303861,2023-09-10 09:55:00,Подольский,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,Отсутствие дорожных знаков в необходимых местах,1,2,1,0,1,55.422061,37.484525
1303919,2023-09-10 13:15:00,Одинцовский,Наезд на препятствие,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.612414,37.164946
1303921,2023-09-10 13:20:00,Железнодорожный,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.750231,38.043702
1303950,2023-09-10 14:29:00,Красногорский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.840061,37.138757
1303992,2023-09-10 15:40:00,Пушкинский,Столкновение,Тяжёлый,Светлое время суток,Ясно,Неровное покрытие,2,2,2,0,1,55.997824,37.846567
1304039,2023-09-10 17:20:00,Ленинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.520154,37.823485
1304055,2023-09-10 17:57:00,Чеховский,Столкновение,Легкий,Светлое время суток,Ясно,,0,3,2,0,2,55.131949,37.574272
1304094,2023-09-10 19:20:00,Дмитровский,Столкновение,С погибшими,"В темное время суток, освещение отсутствует",Ясно,,0,2,2,1,0,56.492922,37.42527
1304098,2023-09-10 19:25:00,Дмитровский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,56.37307,37.58086
1304114,2023-09-10 19:57:00,Павлово-Посадский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение не включено",Туман,Неисправное освещение,1,2,1,0,1,55.750638,38.686422
1304176,2023-09-10 21:50:00,Щелковский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,3,2,0,1,55.870484,37.993962
1304238,2023-09-11 08:10:00,Химки,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,55.920901,37.417771
1304301,2023-09-11 11:30:00,Королёв,Столкновение,С погибшими,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,1,0,55.940861,37.867974
1304312,2023-09-11 11:55:00,Шаховской,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,55.926666,35.515623
1304336,2023-09-11 12:51:00,Щелковский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.915961,37.990229
1304432,2023-09-11 17:30:00,Ногинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.809077,38.170398
1304458,2023-09-11 18:45:00,Пушкинский,Съезд с дороги,С погибшими,"В темное время суток, освещение отсутствует",Ясно,,0,1,1,1,0,56.108798,37.788173
1304496,2023-09-11 20:10:00,Сергиево-Посадский,Наезд на пешехода,С погибшими,"В темное время суток, освещение отсутствует",Пасмурно,Отсутствие дорожных знаков в необходимых местах,1,2,2,1,0,56.460144,38.101959
1304577,2023-09-12 07:40:00,Подольский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.449707,37.551044
1304590,2023-09-12 08:00:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,3,0,1,55.705976,37.317939
1304675,2023-09-12 11:58:00,Егорьевский,Съезд с дороги,С погибшими,Светлое время суток,Ясно,,0,1,1,1,0,55.271197,39.286854
1304689,2023-09-12 12:44:00,Чеховский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.061025,37.607081
1304691,2023-09-12 12:50:00,Орехово-Зуево,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,4,0,2,55.793471,38.93177
1304709,2023-09-12 13:25:00,Подольский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.394413,37.605257
1304742,2023-09-12 14:30:00,Электросталь,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.768945,38.432032
1304756,2023-09-12 15:10:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.698954,36.592713
1304765,2023-09-12 15:50:00,Железнодорожный,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.743341,38.012363
1304782,2023-09-12 16:30:00,Жуковский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.59454,38.127204
1304814,2023-09-12 17:20:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Ясно,Неудовлетворительное состояние обочин,2,3,3,0,2,55.346342,37.561157
1304835,2023-09-12 17:55:00,Ногинский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,55.77597,38.254427
1304861,2023-09-12 18:40:00,Красногорский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.83512,37.322091
1304871,2023-09-12 19:10:00,Мытищинский,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,3,2,0,1,56.000181,37.681968
1304902,2023-09-12 20:10:00,Ленинский,Наезд на стоящее ТС,С погибшими,"В темное время суток, освещение включено",Пасмурно,,0,6,5,1,2,55.55852,37.687268
1304920,2023-09-12 20:40:00,Щелковский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,2,1,0,1,55.8836,38.083888
1304941,2023-09-12 21:28:00,Истринский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,Неудовлетворительное состояние обочин,3,2,1,0,1,55.944297,36.838782
1304964,2023-09-12 23:50:00,Ленинский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,3,1,0,2,55.55778,37.777948
1304972,2023-09-13 00:20:00,Раменский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,1,0,1,55.572856,38.207595
1304998,2023-09-13 06:30:00,Коломенский,Столкновение,Тяжёлый,Светлое время суток,Туман,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,2,55.209496,38.651378
1305051,2023-09-13 09:20:00,Красногорский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.810928,37.381797
1305060,2023-09-13 09:42:00,Подольский,Падение пассажира,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.427734,37.505966
1305063,2023-09-13 09:50:00,Химки,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие пешеходных ограждений в необходимых местах,1,3,2,0,1,55.968707,37.323303
1305064,2023-09-13 09:55:00,Домодедово,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,2,1,1,55.206365,37.868564
1305083,2023-09-13 11:20:00,Мытищинский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.902723,37.75898
1305092,2023-09-13 11:45:00,Ивантеевка,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.978445,37.899849
1305136,2023-09-13 13:30:00,Одинцовский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,1,2,2,0,1,55.552925,36.46196
1305154,2023-09-13 14:00:00,Озёрский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,54.851263,38.519908
1305185,2023-09-13 15:14:00,Королёв,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.912087,37.872866
1305194,2023-09-13 15:27:00,Подольский,Наезд на пешехода,С погибшими,Светлое время суток,Ясно,,0,2,1,1,0,55.325995,37.561724
1305276,2023-09-13 18:00:00,Истринский,Столкновение,Тяжёлый,Светлое время суток,Ясно,Неисправное освещение,4,2,2,0,1,55.807703,37.002822
1305281,2023-09-13 18:10:00,Можайский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.507456,36.23644
1305288,2023-09-13 18:24:00,Талдомский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,3,0,2,56.730288,37.541764
1305336,2023-09-13 20:07:00,Одинцовский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,3,55.707905,36.669252
1305345,2023-09-13 20:20:00,Электросталь,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,3,4,0,1,55.689754,38.423803
1305362,2023-09-13 20:50:00,Королёв,Наезд на пешехода,С погибшими,"В темное время суток, освещение включено",Ясно,,0,2,1,1,0,55.935086,37.80962
1305366,2023-09-13 21:00:00,Подольский,Падение пассажира,Тяжёлый,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,1,0,1,55.432173,37.562535
1305412,2023-09-14 01:20:00,Одинцовский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,3,0,1,55.607384,37.038195
1305415,2023-09-14 02:30:00,Дмитровский,Наезд на препятствие,Тяжёлый,"В темное время суток, освещение включено",Туман,,0,1,1,0,1,56.275982,37.503891
1305453,2023-09-14 08:05:00,Бронницы,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,55.40583,38.229675
1305464,2023-09-14 08:20:00,Сергиево-Посадский,Опрокидывание,С погибшими,Светлое время суток,Ясно,,0,1,1,1,0,56.28526,38.125241
1305508,2023-09-14 10:10:00,Мытищинский,Наезд на велосипедиста,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,55.912044,37.782819
1305559,2023-09-14 12:30:00,Талдомский,Наезд на велосипедиста,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,56.527235,37.40628
1305575,2023-09-14 13:05:00,Электросталь,Наезд на пешехода,С погибшими,Светлое время суток,Ясно,,0,2,1,1,0,55.80277,38.459015
1305587,2023-09-14 13:40:00,Дмитровский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,2,1,1,56.331053,37.122631
1305677,2023-09-14 17:05:00,Подольский,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,1,2,2,0,1,55.425823,37.529876
1305701,2023-09-14 17:30:00,Подольский,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,55.417871,37.495716
1305715,2023-09-14 17:55:00,Химки,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,55.950726,37.33106
1305719,2023-09-14 18:10:00,Наро-Фоминский,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,1,2,2,0,1,55.413409,36.712911
1305721,2023-09-14 18:18:00,Электросталь,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.800376,38.445411
1305739,2023-09-14 19:00:00,Дмитровский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,1,0,1,56.374472,37.405357
1305762,2023-09-14 19:32:00,Егорьевский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,2,1,0,1,55.263609,39.309704
1305784,2023-09-14 20:07:00,Солнечногорский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,55.938085,37.318089
1305844,2023-09-15 00:50:00,Солнечногорский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,3,3,0,2,56.15838,37.024108
1305878,2023-09-15 07:30:00,Наро-Фоминский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,3,1,1,55.450583,37.119713
1305925,2023-09-15 09:35:00,Пушкинский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,56.017975,37.847042
1305964,2023-09-15 11:35:00,Красногорский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.841416,37.347282
1305975,2023-09-15 12:10:00,Электросталь,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.802813,38.459326
1306023,2023-09-15 14:00:00,Солнечногорский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,Иные недостатки,2,2,2,0,1,56.057877,37.14705
1306057,2023-09-15 15:00:00,Химки,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.90552,37.398276
1306069,2023-09-15 15:30:00,Долгопрудный,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,55.954492,37.512099
1306114,2023-09-15 16:55:00,Электросталь,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.708497,38.429017
1306124,2023-09-15 17:05:00,Королёв,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.921412,37.826797
1306134,2023-09-15 17:20:00,Подольский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,3,0,1,55.42572,37.527956
1306187,2023-09-15 18:37:00,Истринский,Столкновение,Легкий,Светлое время суток,Ясно,,0,3,2,0,2,55.93035,36.629313
1306225,2023-09-15 19:40:00,Ступинский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,3,0,1,55.113532,38.18234
1306229,2023-09-15 19:45:00,Зарайский,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,3,2,0,2,54.744554,38.824214
1306269,2023-09-15 21:00:00,Наро-Фоминский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,Иные недостатки,1,2,1,0,1,55.540434,37.077827
1306277,2023-09-15 21:15:00,Коломенский,Наезд на пешехода,С погибшими,"В темное время суток, освещение включено",Ясно,Неисправное освещение,1,2,1,1,0,55.140566,38.713718
1306279,2023-09-15 21:20:00,Сергиево-Посадский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,1,0,1,56.332426,38.156386
1306303,2023-09-15 22:00:00,Железнодорожный,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,Неисправное освещение,2,2,2,0,1,55.750657,38.064535
1306315,2023-09-15 22:40:00,Одинцовский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,3,2,0,2,55.688617,37.320535
1306319,2023-09-15 22:50:00,Домодедово,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение не включено",Ясно,Неисправное освещение,1,2,1,0,1,55.31403,37.811283
1306404,2023-09-16 07:20:00,Звенигород,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,2,1,0,1,55.750093,36.905265
1306451,2023-09-16 10:20:00,Наро-Фоминский,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,1,55.402011,36.616884
1306450,2023-09-16 10:20:00,Каширский,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,4,3,0,2,54.798428,38.035848
1306542,2023-09-16 13:50:00,Жуковский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.598026,38.090372
1306561,2023-09-16 14:30:00,Сергиево-Посадский,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,9,8,0,1,56.203479,38.061919
1306563,2023-09-16 14:35:00,Фрязино,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,Иные недостатки,3,3,2,0,2,55.952731,38.049694
1306569,2023-09-16 14:45:00,Истринский,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.871566,36.928786
1306594,2023-09-16 15:26:00,Егорьевский,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,3,1,0,2,55.260365,39.004897
1306614,2023-09-16 16:10:00,Люберецкий,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,55.673888,37.915888
1306629,2023-09-16 16:35:00,Истринский,Наезд на пешехода,Легкий,Светлое время суток,Ясно,,0,2,1,0,1,55.903715,36.899589
1306634,2023-09-16 16:50:00,Долгопрудный,Наезд на пешехода,С погибшими,Светлое время суток,Ясно,,0,2,1,1,0,55.966581,37.531314
1306676,2023-09-16 18:05:00,Наро-Фоминский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.512487,36.976955
1306687,2023-09-16 18:20:00,Раменский,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,55.358185,38.184443
1306755,2023-09-16 20:30:00,Люберецкий,Наезд на пешехода,С погибшими,"В темное время суток, освещение включено",Ясно,Иные недостатки,1,3,1,1,1,55.689102,37.901375
1306761,2023-09-16 20:35:00,Волоколамский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,Отсутствие освещения,1,2,1,0,1,55.913788,35.910702
1306850,2023-09-17 00:50:00,Подольский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,4,2,0,4,55.455821,37.555819
1306903,2023-09-17 07:30:00,Шаховской,Съезд с дороги,С погибшими,Светлое время суток,Ясно,,0,1,1,1,0,56.042736,35.490324
1306965,2023-09-17 11:45:00,Ногинский,Наезд на препятствие,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,2,55.839506,38.210278
1306981,2023-09-17 12:25:00,Пушкинский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,2,56.145276,37.820302
1306996,2023-09-17 12:50:00,Наро-Фоминский,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,55.224528,36.097023
1307015,2023-09-17 13:30:00,Подольский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,5,1,0,55.478009,37.615428
1307027,2023-09-17 14:00:00,Серпуховский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,54.973279,37.208419
1307046,2023-09-17 14:45:00,Люберецкий,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.696773,37.900401
1307065,2023-09-17 15:20:00,Павлово-Посадский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.777321,38.64825
1307066,2023-09-17 15:20:00,Серпуховский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,2,54.910616,37.499256
1307078,2023-09-17 15:40:00,Подольский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,Дефекты покрытия,3,2,1,0,1,55.441017,37.573349
1307100,2023-09-17 16:25:00,Химки,Наезд на препятствие,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,55.94592,37.442908
1307194,2023-09-17 19:25:00,Солнечногорский,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,3,3,0,1,56.100924,37.159463
1307207,2023-09-17 19:50:00,Подольский,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,1,0,1,55.512159,37.685595
1307281,2023-09-17 22:45:00,Раменский,Столкновение,С погибшими,"В темное время суток, освещение включено",Ясно,,0,7,2,1,6,55.525667,37.964694
1307327,2023-09-18 06:50:00,Орехово-Зуево,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.84303,38.965738
1307515,2023-09-18 14:30:00,Щелковский,Столкновение,С погибшими,Светлое время суток,Пасмурно,,0,3,2,2,0,56.029927,38.21517
1307566,2023-09-18 16:20:00,Дубна,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,56.732795,37.151438
1307576,2023-09-18 16:50:00,Серпуховский,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,3,1,0,1,54.896262,37.338603
1307685,2023-09-18 19:40:00,Подольский,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,4,2,0,2,55.487146,37.567492
1307788,2023-09-19 06:25:00,Серебряно-Прудский,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,3,1,1,54.513409,38.490772
1307808,2023-09-19 07:50:00,Клинский,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Пасмурно,,0,3,5,0,1,56.411189,36.557833
1307829,2023-09-19 08:49:00,Красногорский,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,55.783922,37.241507
1307836,2023-09-19 09:15:00,Домодедово,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,55.495722,37.844627
