dtp_id,vehicle_no,role,gender,experience,violation,violations_count,health,brand,vehicle_year,vehicle_category
726031,1,Водитель,Мужской,32.0,Другие нарушения ПДД водителем,1,Ранен,ГАЗ,2011,Цистерны
726085,1,Водитель,Женский,10.0,Другие нарушения ПДД водителем,1,Ранен,HYUNDAI,2010,"А-класс (особо малый) до 3,5 м"
726122,1,Велосипедист,Мужской,99.0,Нет нарушений,0,Ранен,,,Велосипеды
726122,2,Водитель,Мужской,95.0,Неправильный выбор дистанции,1,Не пострадал,Прочие марки ТС,2010,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
726242,1,Водитель,Мужской,9.0,Другие нарушения ПДД водителем,1,Ранен,FIAT,2007,"В-класс (малый) до 3,9 м"
726323,1,Водитель,Женский,0.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,ВАЗ,1999,Прочие легковые автомобили
726323,2,Водитель,Мужской,28.0,Нет нарушений,0,Ранен,Прочие марки мотоциклов,2018,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
726350,1,Водитель,Женский,12.0,Нет нарушений,0,Не пострадал,HYUNDAI,2010,Прочие легковые автомобили
726350,2,Водитель,Мужской,95.0,Выезд на полосу встречного движения,1,Ранен,Прочие марки мотоциклов,2012,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
726481,1,Водитель,Женский,9.0,Нет нарушений,0,Ранен,MITSUBISHI,2009,"С-класс (малый средний, компактный) до 4,3 м"
726481,2,Водитель,Мужской,1.0,Неправильный выбор дистанции,1,Не пострадал,DAEWOO,2011,"С-класс (малый средний, компактный) до 4,3 м"
726578,1,Водитель,Мужской,21.0,Другие нарушения ПДД водителем,1,Не пострадал,ВАЗ,2009,"В-класс (малый) до 3,9 м"
726578,,Пешеход,Мужской,,Нахождение на проезжей части без цели её перехода,1,Ранен,,,
726756,1,Пассажир,Женский,,Нет нарушений,0,Ранен,HINDUSTAN,2012,Прочие легковые автомобили
726756,1,Водитель,Мужской,47.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,HINDUSTAN,2012,Прочие легковые автомобили
726756,2,Водитель,Мужской,22.0,Нет нарушений,0,Не пострадал,HONLING,2017,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
726829,1,Водитель,Мужской,24.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,ВАЗ,2009,Прочие легковые автомобили
726946,1,Велосипедист,Мужской,99.0,Нет нарушений,0,Ранен,,,Велосипеды
726946,2,Водитель,Мужской,21.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,OPEL,2011,Прочие легковые автомобили
727142,1,Водитель,Мужской,23.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,HONDA,1995,Мотоциклы
727154,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2003,"А-класс (особо малый) до 3,5 м"
727154,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2003,"А-класс (особо малый) до 3,5 м"
727154,1,Водитель,Мужской,38.0,Нет нарушений,0,Не пострадал,ВАЗ,2003,"А-класс (особо малый) до 3,5 м"
727154,2,Водитель,Мужской,8.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,ВАЗ,2017,Прочие легковые автомобили
727338,1,Водитель,Женский,8.0,Другие нарушения ПДД водителем,1,Не пострадал,SSANGYONG,2010,"В-класс (малый) до 3,9 м"
727338,1,Пассажир,Женский,,Нет нарушений,0,Ранен,SSANGYONG,2010,"В-класс (малый) до 3,9 м"
727539,1,Велосипедист,Мужской,99.0,Нет нарушений,0,Погиб,,,Велосипеды
727539,2,Водитель,Мужской,1.0,Другие нарушения ПДД водителем,1,Не пострадал,FAW,2011,Самосвалы
727867,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2010,"А-класс (особо малый) до 3,5 м"
727867,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2010,"А-класс (особо малый) до 3,5 м"
727867,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2010,"А-класс (особо малый) до 3,5 м"
727867,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Ранен,ВАЗ,2010,"А-класс (особо малый) до 3,5 м"
727867,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2010,"А-класс (особо малый) до 3,5 м"
727883,1,Водитель,Мужской,28.0,Нет нарушений,0,Не пострадал,DAF,2013,Седельные тягачи
727883,2,Пассажир,Женский,,Нет нарушений,0,Ранен,RENAULT,2017,"С-класс (малый средний, компактный) до 4,3 м"
727883,2,Водитель,Мужской,5.0,Несоблюдение очередности проезда перекрестков,1,Ранен,RENAULT,2017,"С-класс (малый средний, компактный) до 4,3 м"
728005,1,Водитель,Мужской,4.0,Нет нарушений,0,Не пострадал,BMW,1988,"С-класс (малый средний, компактный) до 4,3 м"
728005,2,Водитель,Мужской,2.0,Нет нарушений,0,Не пострадал,FIAT,2002,Фургоны
728005,3,Водитель,Мужской,4.0,Нет нарушений,0,Не пострадал,KIA,2008,"С-класс (малый средний, компактный) до 4,3 м"
728005,4,Водитель,Мужской,2.0,Неправильный выбор дистанции,1,Не пострадал,MAZDA,2008,"С-класс (малый средний, компактный) до 4,3 м"
728005,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
728363,1,Водитель,Мужской,16.0,Нет нарушений,0,Не пострадал,FIAT,2014,Прочие одноярусные
728363,1,Пассажир,Женский,,Иные нарушения,1,Ранен,FIAT,2014,Прочие одноярусные
728396,1,Водитель,Мужской,1.0,Нет нарушений,0,Ранен,ВАЗ,2007,"С-класс (малый средний, компактный) до 4,3 м"
728396,2,Водитель,Мужской,38.0,Другие нарушения ПДД водителем,1,Ранен,УАЗ,2017,Прочая спецтехника
728669,1,Водитель,Мужской,42.0,Нет нарушений,0,Не пострадал,МАЗ,1988,Седельные тягачи
728669,2,Пассажир,Мужской,,Нет нарушений,0,Не пострадал,TOYOTA,2006,Прочие легковые автомобили
728669,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,TOYOTA,2006,Прочие легковые автомобили
728669,2,Водитель,Мужской,29.0,Несоблюдение бокового интервала,1,Ранен,TOYOTA,2006,Прочие легковые автомобили
728814,1,Водитель,Мужской,22.0,Несоответствие скорости конкретным условиям движения,1,Ранен,BMW,2012,Мотоциклы
728839,1,Водитель,Мужской,25.0,Другие нарушения ПДД водителем,1,Не пострадал,DAF,2006,Седельные тягачи
728839,,Пешеход,Мужской,,Движение вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины,1,Ранен,,,
728959,1,Водитель,Мужской,34.0,Нет нарушений,0,Не пострадал,RENAULT,2001,"В-класс (малый) до 3,9 м"
728959,2,Водитель,Мужской,31.0,Выезд на полосу встречного движения,1,Ранен,ВАЗ,2006,"В-класс (малый) до 3,9 м"
728959,3,Водитель,Мужской,14.0,Нет нарушений,0,Не пострадал,ВАЗ,2019,"В-класс (малый) до 3,9 м"
728959,3,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2019,"В-класс (малый) до 3,9 м"
728996,1,Водитель,Женский,2.0,Другие нарушения ПДД водителем,1,Не пострадал,VOLKSWAGEN,2012,"А-класс (особо малый) до 3,5 м"
728996,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
729201,1,Водитель,Мужской,2.0,Нет нарушений,0,Ранен,Прочие марки мотоциклов,2013,Мотоциклы
729201,2,Водитель,Женский,12.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,CHEVROLET,2016,Прочие легковые автомобили
729228,1,Водитель,Мужской,95.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,Прочие марки мотоциклов,2014,Мопеды с двигателем внутреннего сгорания более 50 см. куб.
729228,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
729365,1,Водитель,Мужской,18.0,Нет нарушений,0,Ранен,NISSAN,2011,"В-класс (малый) до 3,9 м"
729365,2,Водитель,Мужской,6.0,Нарушение требований сигналов светофора,1,Не пострадал,RENAULT,2014,"В-класс (малый) до 3,9 м"
729521,2,Водитель,Женский,17.0,Нарушение правил проезда ж/д переездов,1,Не пострадал,FORD,2011,"А-класс (особо малый) до 3,5 м"
729521,,Иной участник,Мужской,,Нет нарушений,0,Не пострадал,,,
729521,,Иной участник,Мужской,,Нет нарушений,0,Ранен,,,
729525,1,Водитель,Мужской,43.0,Несоблюдение бокового интервала,1,Не пострадал,ГАЗ,2006,Бортовые грузовые автомобили
729525,2,Водитель,Женский,9.0,Нет нарушений,0,Ранен,KIA,2019,"В-класс (малый) до 3,9 м"
729689,1,Водитель,Мужской,32.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,CHEVROLET,2013,"В-класс (малый) до 3,9 м"
729689,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
729756,1,Водитель,Мужской,7.0,Другие нарушения ПДД водителем,1,Ранен,ЗИЛ,1995,Фургоны
729916,1,Водитель,Мужской,19.0,Нет нарушений,0,Ранен,TOYOTA,2010,"D-класс (средний) до 4,6 м"
729916,2,Водитель,Мужской,22.0,Выезд на полосу встречного движения,1,Ранен,KIA,2012,"D-класс (средний) до 4,6 м"
729916,3,Водитель,Мужской,26.0,Нет нарушений,0,Ранен,ВАЗ,2018,"D-класс (средний) до 4,6 м"
729916,4,Водитель,Женский,7.0,Нет нарушений,0,Ранен,ВАЗ,2018,"D-класс (средний) до 4,6 м"
730062,1,Водитель,Мужской,44.0,Нет нарушений,0,Ранен,RENAULT,2003,"А-класс (особо малый) до 3,5 м"
730062,2,Водитель,Мужской,8.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,КАМАЗ,2018,Прочая спецтехника
730136,1,Водитель,Женский,8.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,INFINITI,2011,Прочие легковые автомобили
730136,2,Пассажир,Женский,,Нет нарушений,0,Ранен,CITROEN,2017,Прочие одноярусные
730136,2,Водитель,Мужской,11.0,Нет нарушений,0,Не пострадал,CITROEN,2017,Прочие одноярусные
730250,1,Велосипедист,Женский,99.0,Нет нарушений,0,Ранен,,,Велосипеды
730250,2,Водитель,Мужской,9.0,"Несоблюдение условий, разрешающих движение транспорта задним ходом",1,Не пострадал,ВАЗ,2004,"А-класс (особо малый) до 3,5 м"
730422,1,Водитель,Мужской,6.0,Нет нарушений,0,Не пострадал,AUDI,1990,"В-класс (малый) до 3,9 м"
730422,2,Водитель,Мужской,9.0,Нарушение правил перестроения,2,Ранен,CHEVROLET,2009,"В-класс (малый) до 3,9 м"
730526,1,Пассажир,Женский,,Иные нарушения,1,Ранен,PEUGEOT,2011,Одноэтажные длиной от 5 до 8 м
730526,1,Водитель,Мужской,32.0,Нет нарушений,0,Не пострадал,PEUGEOT,2011,Одноэтажные длиной от 5 до 8 м
730807,1,Водитель,Мужской,95.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,Прочие марки ТС,1989,Мотоциклы
730807,1,Пассажир,Мужской,,Иные нарушения,1,Ранен,Прочие марки ТС,1989,Мотоциклы
730852,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Ранен,DAEWOO,2010,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
730878,1,Водитель,Мужской,2.0,Другие нарушения ПДД водителем,1,Погиб,HONDA,1999,"D-класс (средний) до 4,6 м"
731046,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MITSUBISHI,2007,"В-класс (малый) до 3,9 м"
731046,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,MITSUBISHI,2007,"В-класс (малый) до 3,9 м"
731046,1,Водитель,Мужской,5.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,MITSUBISHI,2007,"В-класс (малый) до 3,9 м"
731067,1,Водитель,Мужской,2.0,Нет нарушений,0,Ранен,ВАЗ,2012,"В-класс (малый) до 3,9 м"
731067,2,Водитель,Мужской,29.0,Нарушение правил перестроения,1,Не пострадал,MERCEDES,2015,"В-класс (малый) до 3,9 м"
731191,1,Водитель,Мужской,9.0,Неправильный выбор дистанции,1,Не пострадал,AUDI,1982,"В-класс (малый) до 3,9 м"
731191,2,Водитель,Мужской,29.0,Нет нарушений,0,Не пострадал,MITSUBISHI,1993,"В-класс (малый) до 3,9 м"
731191,3,Водитель,Мужской,17.0,Нет нарушений,0,Не пострадал,FORD,2006,"В-класс (малый) до 3,9 м"
731191,3,Пассажир,Женский,,Нет нарушений,0,Ранен,FORD,2006,"В-класс (малый) до 3,9 м"
731447,1,Водитель,Мужской,11.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,2008,Прочие легковые автомобили
731447,2,Водитель,Мужской,1.0,Несоблюдение бокового интервала,1,Ранен,ВАЗ,2010,"D-класс (средний) до 4,6 м"
731447,3,Водитель,Мужской,37.0,Нет нарушений,0,Не пострадал,КАМАЗ,2011,Седельные тягачи
731463,1,Водитель,Мужской,9.0,Выезд на полосу встречного движения,1,Не пострадал,OPEL,1997,"А-класс (особо малый) до 3,5 м"
731463,2,Водитель,Мужской,9.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,2002,Прочие легковые автомобили
731463,2,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,2002,Прочие легковые автомобили
731506,1,Водитель,Мужской,19.0,Нет нарушений,0,Не пострадал,PEUGEOT,2012,Одноэтажные длиной от 5 до 8 м
731506,1,Пассажир,Женский,,Нарушение правил пользования общественным транспортом,1,Ранен,PEUGEOT,2012,Одноэтажные длиной от 5 до 8 м
731578,1,Пассажир,Женский,,Нет нарушений,0,Ранен,Прочие марки ТС,1995,Троллейбусы
731578,1,Пассажир,Женский,,Нет нарушений,0,Ранен,Прочие марки ТС,1995,Троллейбусы
731578,1,Водитель,Мужской,11.0,Несоответствие скорости конкретным условиям движения,1,Ранен,Прочие марки ТС,1995,Троллейбусы
732145,1,Водитель,Мужской,2.0,Другие нарушения ПДД водителем,1,Ранен,DAEWOO,2005,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
732204,1,Водитель,Мужской,1.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,NISSAN,1999,"С-класс (малый средний, компактный) до 4,3 м"
732204,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
732211,2,Водитель,Мужской,95.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,ВАЗ,2001,"В-класс (малый) до 3,9 м"
732211,3,Водитель,Женский,16.0,Нет нарушений,0,Ранен,NISSAN,2014,"D-класс (средний) до 4,6 м"
732393,2,Водитель,Мужской,30.0,Нет нарушений,0,Не пострадал,MAN,2000,Седельные тягачи
732393,3,Водитель,Женский,2.0,Другие нарушения ПДД водителем,1,Ранен,HYUNDAI,2008,"В-класс (малый) до 3,9 м"
732393,3,Пассажир,Женский,,Нет нарушений,0,Ранен,HYUNDAI,2008,"В-класс (малый) до 3,9 м"
732514,1,Велосипедист,Мужской,99.0,Несоблюдение бокового интервала,1,Погиб,,,Велосипеды
732514,2,Водитель,Мужской,34.0,Нет нарушений,0,Не пострадал,ПАЗ,2010,Одноэтажные длиной от 5 до 8 м
732539,1,Водитель,Женский,6.0,Другие нарушения ПДД водителем,1,Не пострадал,HYUNDAI,2018,"В-класс (малый) до 3,9 м"
732539,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
732606,1,Водитель,Мужской,8.0,Нет нарушений,0,Не пострадал,ВАЗ,2006,"В-класс (малый) до 3,9 м"
732606,,Пешеход,Мужской,,Движение вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины,1,Погиб,,,
732685,1,Водитель,Мужской,11.0,Выезд на полосу встречного движения,1,Погиб,SUBARU,2008,"В-класс (малый) до 3,9 м"
732685,2,Водитель,Мужской,17.0,Нет нарушений,0,Погиб,HYUNDAI,2014,Прочие легковые автомобили
732685,2,Пассажир,Женский,,Нет нарушений,0,Погиб,HYUNDAI,2014,Прочие легковые автомобили
732685,2,Пассажир,Мужской,,Нет нарушений,0,Погиб,HYUNDAI,2014,Прочие легковые автомобили
732704,1,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,1996,Прочие легковые автомобили
732704,1,Водитель,Мужской,28.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,1996,Прочие легковые автомобили
732704,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,VOLKSWAGEN,1996,Прочие легковые автомобили
732704,2,Водитель,Мужской,15.0,Неправильный выбор дистанции,1,Ранен,MERCEDES,2001,Прочие легковые автомобили
733002,1,Водитель,Мужской,37.0,Другие нарушения ПДД водителем,1,Ранен,NISSAN,2019,"В-класс (малый) до 3,9 м"
733001,1,Водитель,Женский,11.0,Другие нарушения ПДД водителем,1,Ранен,SUBARU,2007,"D-класс (средний) до 4,6 м"
733055,1,Водитель,Женский,1.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2007,"В-класс (малый) до 3,9 м"
733055,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
733126,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,1994,Прочие легковые автомобили
733126,1,Водитель,Мужской,19.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,ВАЗ,1994,Прочие легковые автомобили
733127,1,Водитель,Мужской,7.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,VOLKSWAGEN,1994,"С-класс (малый средний, компактный) до 4,3 м"
733127,1,Пассажир,Мужской,,Нет нарушений,0,Не пострадал,VOLKSWAGEN,1994,"С-класс (малый средний, компактный) до 4,3 м"
733133,1,Водитель,Мужской,5.0,Нет нарушений,0,Не пострадал,AUDI,2008,"В-класс (малый) до 3,9 м"
733133,2,Водитель,Мужской,20.0,Неправильный выбор дистанции,1,Ранен,Прочие марки ТС,2014,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
733133,2,Пассажир,Женский,,Нет нарушений,0,Ранен,Прочие марки ТС,2014,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
733406,1,Пассажир,Женский,,Нет нарушений,0,Ранен,AUDI,1987,"С-класс (малый средний, компактный) до 4,3 м"
733406,1,Водитель,Мужской,1.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,AUDI,1987,"С-класс (малый средний, компактный) до 4,3 м"
733406,2,Водитель,Мужской,34.0,Нет нарушений,0,Ранен,MERCEDES,1987,Цистерны
733616,1,Водитель,Мужской,2.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,ВАЗ,1993,Прочие легковые автомобили
733616,1,Пассажир,Мужской,,Иные нарушения,1,Ранен,ВАЗ,1993,Прочие легковые автомобили
733616,2,Водитель,Мужской,25.0,Нет нарушений,0,Не пострадал,VOLVO,2011,Седельные тягачи
733666,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,RENAULT,2012,"В-класс (малый) до 3,9 м"
733666,1,Водитель,Мужской,25.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,RENAULT,2012,"В-класс (малый) до 3,9 м"
733666,2,Водитель,Женский,4.0,Нет нарушений,0,Не пострадал,KIA,2016,"В-класс (малый) до 3,9 м"
733671,1,Водитель,Мужской,39.0,Нет нарушений,0,Ранен,ВАЗ,2005,"В-класс (малый) до 3,9 м"
733671,2,Водитель,Женский,8.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,ВАЗ,2005,"В-класс (малый) до 3,9 м"
733702,1,Водитель,Мужской,36.0,Несоблюдение очередности проезда перекрестков,1,Ранен,ВАЗ,2004,Прочие легковые автомобили
733702,2,Водитель,Мужской,0.0,Нет нарушений,0,Не пострадал,RENAULT,2012,"С-класс (малый средний, компактный) до 4,3 м"
733702,2,Пассажир,Женский,,Нет нарушений,0,Не пострадал,RENAULT,2012,"С-класс (малый средний, компактный) до 4,3 м"
733740,1,Водитель,Мужской,6.0,Нет нарушений,0,Не пострадал,ЛИАЗ,2018,Прочие одноярусные
733740,1,Пассажир,Женский,,Иные нарушения,1,Ранен,ЛИАЗ,2018,Прочие одноярусные
733769,1,Водитель,Мужской,33.0,Нет нарушений,0,Не пострадал,ЛИАЗ,2018,Прочие одноярусные
733769,1,Пассажир,Женский,,Нарушение правил пользования общественным транспортом,1,Ранен,ЛИАЗ,2018,Прочие одноярусные
733931,1,Пассажир,Женский,,Иные нарушения,1,Ранен,ВАЗ,2000,Прочие легковые автомобили
733931,1,Водитель,Мужской,95.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,ВАЗ,2000,Прочие легковые автомобили
733931,1,Пассажир,Мужской,,Иные нарушения,1,Ранен,ВАЗ,2000,Прочие легковые автомобили
733934,1,Водитель,Мужской,95.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,ВАЗ,2008,"В-класс (малый) до 3,9 м"
733934,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2008,"В-класс (малый) до 3,9 м"
733995,1,Водитель,Женский,95.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,ВАЗ,2001,"В-класс (малый) до 3,9 м"
733995,2,Водитель,Мужской,95.0,Нет нарушений,0,Ранен,Прочие марки мотоциклов,2014,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
734146,1,Водитель,Мужской,10.0,Неправильный выбор дистанции,1,Не пострадал,VOLKSWAGEN,1999,"В-класс (малый) до 3,9 м"
734146,2,Водитель,Женский,6.0,Другие нарушения ПДД водителем,1,Ранен,RENAULT,2011,"В-класс (малый) до 3,9 м"
734169,1,Водитель,Мужской,95.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,RENAULT,2001,"В-класс (малый) до 3,9 м"
734306,1,Пассажир,Женский,,Нет нарушений,0,Ранен,HYUNDAI,2010,"А-класс (особо малый) до 3,5 м"
734306,1,Водитель,Женский,9.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,HYUNDAI,2010,"А-класс (особо малый) до 3,5 м"
734306,2,Водитель,Мужской,10.0,Нет нарушений,0,Не пострадал,Прочие марки ТС,2010,Тракторы
734407,1,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,1995,Фургоны
734407,1,Водитель,Мужской,13.0,Нарушение правил обгона,1,Не пострадал,VOLKSWAGEN,1995,Фургоны
734407,2,Водитель,Мужской,13.0,Нет нарушений,0,Ранен,RENAULT,2019,"В-класс (малый) до 3,9 м"
734407,2,Пассажир,Женский,,Нет нарушений,0,Ранен,RENAULT,2019,"В-класс (малый) до 3,9 м"
734570,1,Водитель,Мужской,26.0,Другие нарушения ПДД водителем,1,Ранен,SUZUKI,2007,Прочие легковые автомобили
734642,1,Водитель,Мужской,31.0,Нет нарушений,0,Не пострадал,MITSUBISHI,2008,"D-класс (средний) до 4,6 м"
734642,2,Водитель,Мужской,12.0,Нет нарушений,0,Ранен,NISSAN,2014,"С-класс (малый средний, компактный) до 4,3 м"
734642,3,Водитель,Мужской,29.0,Неправильный выбор дистанции,1,Не пострадал,ГАЗ,2017,Одноэтажные длиной от 5 до 8 м
734685,1,Пассажир,Женский,,Нет нарушений,0,Ранен,AUDI,1992,Прочие легковые автомобили
734685,1,Водитель,Женский,1.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,AUDI,1992,Прочие легковые автомобили
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Мужской,,Нет нарушений,0,Погиб,MERCEDES,2007,Прочие одноярусные
734721,1,Водитель,Мужской,20.0,Нет нарушений,0,Не пострадал,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Погиб,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Погиб,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,1,Пассажир,Женский,,Нет нарушений,0,Ранен,MERCEDES,2007,Прочие одноярусные
734721,3,Водитель,Мужской,6.0,"Разворот в местах, где разворот запрещён",1,Ранен,VOLVO,2018,Седельные тягачи
734938,1,Водитель,Мужской,1.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,VOLKSWAGEN,1989,"С-класс (малый средний, компактный) до 4,3 м"
734938,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
734938,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
735002,1,Водитель,Мужской,11.0,Нет нарушений,0,Не пострадал,FAW,2014,"С-класс (малый средний, компактный) до 4,3 м"
735002,,Пешеход,Женский,,Нахождение на проезжей части без цели её перехода,1,Погиб,,,
735060,1,Велосипедист,Мужской,99.0,Неправильный выбор дистанции,1,Ранен,,,Велосипеды
735060,2,Водитель,Мужской,14.0,Нет нарушений,0,Не пострадал,HYUNDAI,2012,Прочие легковые автомобили
735096,1,Водитель,Мужской,26.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,SUZUKI,2013,"В-класс (малый) до 3,9 м"
735096,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
735236,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,RENAULT,1999,Прочие легковые автомобили
735236,1,Водитель,Женский,11.0,Несоблюдение очередности проезда перекрестков,1,Не пострадал,RENAULT,1999,Прочие легковые автомобили
735236,2,Водитель,Мужской,12.0,Нет нарушений,0,Не пострадал,FORD,2007,Прочие легковые автомобили
735237,1,Водитель,Женский,7.0,Нет нарушений,0,Не пострадал,ВАЗ,2007,"В-класс (малый) до 3,9 м"
735237,,Пешеход,Женский,,Неожиданный выход из-за сооружений (деревьев),1,Ранен,,,
735282,1,Водитель,Мужской,19.0,Нет нарушений,0,Не пострадал,PEUGEOT,2012,Одноэтажные длиной от 5 до 8 м
735282,1,Пассажир,Женский,,Иные нарушения,1,Ранен,PEUGEOT,2012,Одноэтажные длиной от 5 до 8 м
735426,1,Водитель,Мужской,0.0,Нет нарушений,0,Не пострадал,ВАЗ,2006,"В-класс (малый) до 3,9 м"
735426,,Пешеход,Мужской,,Неподчинение сигналам регулирования,1,Ранен,,,
735639,1,Водитель,Мужской,23.0,Нет нарушений,0,Не пострадал,FIAT,2013,Одноэтажные длиной от 5 до 8 м
735639,,Пешеход,Мужской,,Иные нарушения,1,Ранен,,,
735719,1,Водитель,Мужской,0.0,Другие нарушения ПДД водителем,1,Не пострадал,SUZUKI,2006,Прочие легковые автомобили
735719,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
735770,1,Водитель,Мужской,12.0,Нет нарушений,0,Не пострадал,OPEL,2002,"D-класс (средний) до 4,6 м"
735770,2,Водитель,Женский,11.0,Несоблюдение очередности проезда перекрестков,1,Ранен,SKODA,2016,"D-класс (средний) до 4,6 м"
735795,1,Водитель,,,Несоблюдение очередности проезда перекрестков,1,Не пострадал,,,"В-класс (малый) до 3,9 м"
