dtp_id,vehicle_no,role,gender,experience,violation,violations_count,health,brand,vehicle_year,vehicle_category
1406190,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,RENAULT,2006,"В-класс (малый) до 3,9 м"
1406279,1,Водитель,Мужской,24.0,Выезд на полосу встречного движения,1,Погиб,LAND ROVER,2008,Прочие легковые автомобили
1406279,2,Водитель,Мужской,17.0,Нет нарушений,0,Не пострадал,SHACMAN,2022,Прочая спецтехника
1406316,1,Водитель,Мужской,25.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,KIA,2010,Прочие легковые автомобили
1406316,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1406337,1,Водитель,Мужской,1.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,HYUNDAI,2002,"С-класс (малый средний, компактный) до 4,3 м"
1406337,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1406346,1,Водитель,Мужской,95.0,Несоответствие скорости конкретным условиям движения,1,Ранен,Прочие марки мотоциклов,2013,Иные мототранспортные средства
1406359,1,Водитель,Мужской,40.0,Неправильный выбор дистанции,1,Не пострадал,CHEVROLET,2009,"С-класс (малый средний, компактный) до 4,3 м"
1406359,2,Водитель,Мужской,4.0,Нет нарушений,0,Ранен,Прочие марки ТС,2023,Прочие легковые автомобили
1406360,2,Пассажир,Женский,,Нет нарушений,0,Ранен,DONG FENG,2019,"D-класс (средний) до 4,6 м"
1406360,2,Водитель,Мужской,46.0,"Выезд на полосу встречного движения в местах, где это запрещено",1,Погиб,DONG FENG,2019,"D-класс (средний) до 4,6 м"
1406360,3,Водитель,Мужской,33.0,Нет нарушений,0,Не пострадал,SITRAK,2023,Седельные тягачи
1406364,1,Водитель,Женский,30.0,Несоблюдение очередности проезда,1,Не пострадал,CHRYSLER,2005,Прочие легковые автомобили
1406364,2,Водитель,Мужской,18.0,Нет нарушений,0,Погиб,SMART,2023,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
1406367,1,Водитель,Мужской,5.0,Нет нарушений,0,Ранен,SUZUKI,2010,Мотоциклы
1406367,2,Водитель,Женский,6.0,Нарушение правил перестроения,1,Не пострадал,KIA,2022,"В-класс (малый) до 3,9 м"
1406428,1,Водитель,Мужской,31.0,Несоответствие скорости конкретным условиям движения,1,Ранен,BMW,2018,"С-класс (малый средний, компактный) до 4,3 м"
1406428,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,BMW,2018,"С-класс (малый средний, компактный) до 4,3 м"
1406490,1,Водитель,Женский,29.0,Нет нарушений,0,Не пострадал,HYUNDAI,2019,"А-класс (особо малый) до 3,5 м"
1406490,,Пешеход,Женский,,Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка),1,Ранен,,,
1406520,1,Водитель,Женский,2.0,Нет нарушений,0,Не пострадал,TOYOTA,1996,"А-класс (особо малый) до 3,5 м"
1406520,,Пешеход,Мужской,,Неожиданный выход из-за сооружений (деревьев),1,Ранен,,,
1406552,1,Водитель,Мужской,23.0,Нет нарушений,0,Ранен,SUZUKI,2011,Мотоциклы
1406552,1,Пассажир,Женский,,Нет нарушений,0,Ранен,SUZUKI,2011,Мотоциклы
1406552,2,Водитель,Мужской,25.0,Нарушение требований линий разметки,1,Ранен,TOYOTA,2022,"А-класс (особо малый) до 3,5 м"
1406555,1,Водитель,Мужской,7.0,Нет нарушений,0,Не пострадал,NISSAN,2017,"В-класс (малый) до 3,9 м"
1406555,2,Водитель,Мужской,95.0,Нарушение правил проезда пешеходного перехода,1,Ранен,Прочие марки мотоциклов,2021,Иные ТС
1406566,1,Водитель,Мужской,95.0,Выезд на полосу встречного движения,1,Ранен,Прочие марки ТС,2000,Иные мототранспортные средства
1406566,2,Водитель,Мужской,26.0,Нет нарушений,0,Не пострадал,ВАЗ,2014,Фургоны
1406639,2,Водитель,Мужской,4.0,Нарушение правил расположения ТС на проезжей части,2,Ранен,MOTOTRANS,2022,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
1406670,1,Водитель,Мужской,15.0,Нет нарушений,0,Не пострадал,SCANIA,2013,Самосвалы
1406670,3,Пассажир,Мужской,,Нет нарушений,0,Погиб,KIA,2021,"С-класс (малый средний, компактный) до 4,3 м"
1406670,3,Пассажир,Мужской,,Нет нарушений,0,Ранен,KIA,2021,"С-класс (малый средний, компактный) до 4,3 м"
1406670,3,Пассажир,Мужской,,Нет нарушений,0,Ранен,KIA,2021,"С-класс (малый средний, компактный) до 4,3 м"
1406670,3,Водитель,Мужской,95.0,Несоответствие скорости конкретным условиям движения,1,Погиб,KIA,2021,"С-класс (малый средний, компактный) до 4,3 м"
1406721,1,Водитель,Женский,24.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,HONDA,2013,Минивэны и универсалы повышенной вместимости
1406721,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1406750,1,Водитель,Мужской,29.0,Несоответствие скорости конкретным условиям движения,1,Погиб,VOLKSWAGEN,2008,Прочие легковые автомобили
1406750,2,Водитель,Мужской,24.0,Нет нарушений,0,Не пострадал,НефАЗ,2023,Прочие одноярусные
1406826,1,Велосипедист,Мужской,99.0,Нет нарушений,0,Ранен,,,Велосипеды
1406826,2,Водитель,Мужской,1.0,Неправильный выбор дистанции,1,Не пострадал,HYUNDAI,2006,Фургоны
1406841,1,Водитель,Мужской,53.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,VOLKSWAGEN,2011,"С-класс (малый средний, компактный) до 4,3 м"
1406841,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1406841,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1406874,1,Пассажир,Мужской,,Нет нарушений,0,Не пострадал,ВАЗ,2023,"В-класс (малый) до 3,9 м"
1406874,1,Водитель,Мужской,2.0,Несоответствие скорости конкретным условиям движения,1,Ранен,ВАЗ,2023,"В-класс (малый) до 3,9 м"
1406874,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2023,"В-класс (малый) до 3,9 м"
1406910,1,Водитель,Мужской,26.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,CHEVROLET,2012,Прочие легковые автомобили
1406910,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1406928,1,Водитель,Мужской,4.0,Неправильный выбор дистанции,1,Не пострадал,FIAT,2011,Фургоны
1406928,2,Водитель,Мужской,19.0,Нет нарушений,0,Не пострадал,MITSUBISHI,2017,Прочие легковые автомобили
1406928,3,Водитель,Мужской,22.0,Нет нарушений,0,Не пострадал,SKODA,2021,"В-класс (малый) до 3,9 м"
1406928,3,Пассажир,Женский,,Нет нарушений,0,Ранен,SKODA,2021,"В-класс (малый) до 3,9 м"
1406931,1,Водитель,Мужской,28.0,Нет нарушений,0,Погиб,KTM,2013,Мотоциклы
1406931,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,KTM,2013,Мотоциклы
1406931,2,Водитель,Женский,19.0,Нарушение правил перестроения,2,Не пострадал,MITSUBISHI,2020,Прочие легковые автомобили
1407024,1,Водитель,Мужской,10.0,Нет нарушений,0,Ранен,SUZUKI,1997,Мотоциклы
1407024,1,Пассажир,Женский,,Нет нарушений,0,Ранен,SUZUKI,1997,Мотоциклы
1407024,2,Водитель,Женский,13.0,Несоблюдение очередности проезда,1,Не пострадал,NISSAN,2015,"В-класс (малый) до 3,9 м"
1407066,1,Водитель,Мужской,24.0,Несоответствие скорости конкретным условиям движения,1,Погиб,HYUNDAI,2005,"В-класс (малый) до 3,9 м"
1407085,1,Водитель,Мужской,3.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,DAEWOO,2008,"В-класс (малый) до 3,9 м"
1407214,2,Водитель,Мужской,19.0,Неправильный выбор дистанции,1,Ранен,SCANIA,2020,Самосвалы
1407214,3,Водитель,Мужской,8.0,Нет нарушений,0,Не пострадал,КАМАЗ,2020,Бортовые грузовые автомобили
1407228,1,Водитель,Мужской,17.0,Нет нарушений,0,Ранен,ВАЗ,2016,"В-класс (малый) до 3,9 м"
1407228,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2016,"В-класс (малый) до 3,9 м"
1407228,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2016,"В-класс (малый) до 3,9 м"
1407228,2,Водитель,Мужской,26.0,Нет нарушений,0,Не пострадал,HAVAL,2023,"В-класс (малый) до 3,9 м"
1407228,3,Водитель,Мужской,11.0,Неправильный выбор дистанции,1,Не пострадал,MERCEDES,2023,"В-класс (малый) до 3,9 м"
1407240,1,Водитель,Мужской,4.0,Нет нарушений,0,Погиб,FIAT,2008,"В-класс (малый) до 3,9 м"
1407240,1,Пассажир,Женский,,Нет нарушений,0,Ранен,FIAT,2008,"В-класс (малый) до 3,9 м"
1407240,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,SKODA,2017,"В-класс (малый) до 3,9 м"
1407240,2,Водитель,Мужской,5.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,SKODA,2017,"В-класс (малый) до 3,9 м"
1407240,3,Водитель,Мужской,5.0,Нет нарушений,0,Не пострадал,GEELY,2022,"В-класс (малый) до 3,9 м"
1407322,1,Водитель,Мужской,2.0,Нет нарушений,0,Ранен,Прочие марки ТС,2014,Мотоциклы
1407371,1,Водитель,Мужской,96.0,Несоответствие скорости конкретным условиям движения,1,Погиб,Прочие марки мотоциклов,2003,Квадроциклы
1407444,1,Водитель,Мужской,4.0,Несоблюдение очередности проезда,1,Не пострадал,GEELY,2022,"В-класс (малый) до 3,9 м"
1407444,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,GEELY,2022,"В-класс (малый) до 3,9 м"
1407444,1,Пассажир,Женский,,Нет нарушений,0,Ранен,GEELY,2022,"В-класс (малый) до 3,9 м"
1407444,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,GEELY,2022,"В-класс (малый) до 3,9 м"
1407444,1,Пассажир,Женский,,Нет нарушений,0,Ранен,GEELY,2022,"В-класс (малый) до 3,9 м"
1407444,2,Водитель,Мужской,1.0,Нет нарушений,0,Не пострадал,TOYOTA,2022,"В-класс (малый) до 3,9 м"
1407444,2,Пассажир,Женский,,Нет нарушений,0,Ранен,TOYOTA,2022,"В-класс (малый) до 3,9 м"
1407456,1,Водитель,Мужской,25.0,Нет нарушений,0,Ранен,HONDA,2004,Мотоциклы
1407456,1,Пассажир,Женский,,Нет нарушений,0,Ранен,HONDA,2004,Мотоциклы
1407456,2,Водитель,Мужской,8.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,ВАЗ,2005,"В-класс (малый) до 3,9 м"
1407460,1,Водитель,Мужской,25.0,Нет нарушений,0,Ранен,YAMAHA,1994,Мотоциклы
1407460,2,Водитель,Мужской,10.0,Несоблюдение очередности проезда,1,Не пострадал,ВАЗ,2021,"В-класс (малый) до 3,9 м"
1407575,1,Водитель,Мужской,13.0,Нет нарушений,0,Погиб,ВАЗ,2005,"D-класс (средний) до 4,6 м"
1407575,2,Водитель,Мужской,22.0,Несоблюдение очередности проезда,1,Не пострадал,CHEVROLET,2008,Прочие легковые автомобили
1407575,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,CHEVROLET,2008,Прочие легковые автомобили
1407590,1,Водитель,Женский,2.0,Нет нарушений,0,Не пострадал,KIA,2004,"D-класс (средний) до 4,6 м"
1407590,2,Водитель,Мужской,21.0,Нет нарушений,0,Не пострадал,HYUNDAI,2012,Прочие легковые автомобили
1407590,3,Водитель,Мужской,32.0,Нет нарушений,0,Не пострадал,RENAULT,2013,Прочие легковые автомобили
1407590,4,Водитель,Мужской,23.0,Нет нарушений,0,Не пострадал,GEELY,2021,Прочие легковые автомобили
1407590,4,Пассажир,Мужской,,Нет нарушений,0,Ранен,GEELY,2021,Прочие легковые автомобили
1407590,5,Водитель,Женский,6.0,Нет нарушений,0,Не пострадал,HYUNDAI,2021,Прочие легковые автомобили
1407590,6,Водитель,Мужской,8.0,Неправильный выбор дистанции,1,Не пострадал,FAW,2023,Прочая спецтехника
1407590,7,Водитель,Мужской,33.0,Нет нарушений,0,Не пострадал,FAW,2023,Прочие легковые автомобили
1407590,8,Водитель,Мужской,9.0,Нет нарушений,0,Не пострадал,ГАЗ,2024,Бортовые грузовые автомобили
1407664,1,Водитель,Мужской,95.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,Прочие марки мотоциклов,2022,Мотоциклы
1407664,2,Водитель,Мужской,2.0,Нет нарушений,0,Не пострадал,Прочие марки грузовых ТС,2023,Фургоны
1407668,1,Водитель,Мужской,27.0,Несоблюдение очередности проезда,1,Не пострадал,TOYOTA,2012,Бортовые грузовые автомобили
1407668,1,Пассажир,Женский,,Нет нарушений,0,Ранен,TOYOTA,2012,Бортовые грузовые автомобили
1407668,2,Водитель,Мужской,28.0,Нет нарушений,0,Не пострадал,FOTON,2018,Бортовые грузовые автомобили
1407684,1,Водитель,Женский,3.0,Несоблюдение очередности проезда,1,Не пострадал,RENAULT,2016,Прочие легковые автомобили
1407684,1,Пассажир,Мужской,,Нет нарушений,0,Погиб,RENAULT,2016,Прочие легковые автомобили
1407684,1,Пассажир,Женский,,Нет нарушений,0,Ранен,RENAULT,2016,Прочие легковые автомобили
1407684,3,Водитель,Мужской,32.0,Нет нарушений,0,Не пострадал,VOLVO,2022,Прочие грузовые автомобили
1407704,1,Водитель,Мужской,17.0,Нет нарушений,0,Ранен,MITSUOKA,2021,Иные мототранспортные средства
1407704,2,Водитель,Женский,1.0,Несоблюдение очередности проезда,1,Не пострадал,OMODA,2023,"В-класс (малый) до 3,9 м"
1407717,1,Водитель,Мужской,39.0,Нет нарушений,0,Не пострадал,OPEL,2008,"С-класс (малый средний, компактный) до 4,3 м"
1407717,,Пешеход,Мужской,,Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка),1,Погиб,,,
1407799,1,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,1998,"С-класс (малый средний, компактный) до 4,3 м"
1407799,1,Водитель,Мужской,95.0,Нет нарушений,0,Ранен,VOLKSWAGEN,1998,"С-класс (малый средний, компактный) до 4,3 м"
1407799,1,Пассажир,Мужской,,Нет нарушений,0,Погиб,VOLKSWAGEN,1998,"С-класс (малый средний, компактный) до 4,3 м"
1407799,3,Водитель,Мужской,3.0,Нет нарушений,0,Не пострадал,SKODA,2019,"С-класс (малый средний, компактный) до 4,3 м"
1407799,4,Водитель,Мужской,28.0,Неправильный выбор дистанции,1,Не пострадал,МАЗ,2019,Самосвалы
1407799,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
1407817,1,Водитель,Мужской,22.0,Несоответствие скорости конкретным условиям движения,1,Погиб,NISSAN,2014,"С-класс (малый средний, компактный) до 4,3 м"
1407837,1,Водитель,Мужской,22.0,Нет нарушений,0,Ранен,HONDA,2010,Мотоциклы
1407837,2,Водитель,Мужской,19.0,Нарушение правил перестроения,1,Не пострадал,KIA,2019,"В-класс (малый) до 3,9 м"
1407856,1,Водитель,Женский,8.0,Нет нарушений,0,Не пострадал,CHEVROLET,2011,Прочие легковые автомобили
1407856,,Пешеход,Мужской,,Неожиданный выход из-за стоящего ТС,1,Ранен,,,
1407951,1,Водитель,Мужской,5.0,Несоответствие скорости конкретным условиям движения,1,Ранен,HONDA,2005,Мотоциклы
1407965,1,Водитель,Мужской,11.0,Нет нарушений,0,Не пострадал,ВАЗ,2021,"С-класс (малый средний, компактный) до 4,3 м"
1407965,,Пешеход,Мужской,,Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка),1,Погиб,,,
1408035,1,Водитель,Мужской,52.0,Несоответствие скорости конкретным условиям движения,1,Ранен,YAMAHA,1997,Мотоциклы
1408049,1,Водитель,Мужской,29.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,LAND ROVER,2015,Прочие легковые автомобили
1408049,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1408061,1,Водитель,Женский,2.0,Несоблюдение очередности проезда,1,Не пострадал,MERCEDES,2008,"В-класс (малый) до 3,9 м"
1408061,2,Водитель,Женский,21.0,Нет нарушений,0,Ранен,HAVAL,2023,"В-класс (малый) до 3,9 м"
1408109,1,Водитель,Мужской,1.0,Нет нарушений,0,Не пострадал,ГАЗ,2005,Бортовые грузовые автомобили
1408109,2,Водитель,Мужской,12.0,Неправильный выбор дистанции,1,Не пострадал,ГАЗ,2020,Фургоны
1408109,3,Водитель,Мужской,27.0,Нет нарушений,0,Ранен,ВАЗ,2021,"А-класс (особо малый) до 3,5 м"
1408127,1,Водитель,Мужской,32.0,Нет нарушений,0,Не пострадал,MITSUBISHI,2018,"В-класс (малый) до 3,9 м"
1408127,2,Водитель,Мужской,11.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,HYUNDAI,2019,"В-класс (малый) до 3,9 м"
1408127,2,Пассажир,Женский,,Нет нарушений,0,Ранен,HYUNDAI,2019,"В-класс (малый) до 3,9 м"
1408218,1,Водитель,Женский,27.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,2017,"С-класс (малый средний, компактный) до 4,3 м"
1408218,2,Водитель,Мужской,19.0,Нет нарушений,0,Не пострадал,ГАЗ,2017,Фургоны
1408218,3,Водитель,Мужской,95.0,Неправильный выбор дистанции,1,Погиб,Прочие марки ТС,2023,Иные мототранспортные средства
1408295,1,Водитель,Женский,95.0,Нет нарушений,0,Ранен,NISSAN,2007,"D-класс (средний) до 4,6 м"
1408295,2,Водитель,Мужской,13.0,Неправильный выбор дистанции,1,Ранен,HYUNDAI,2015,"С-класс (малый средний, компактный) до 4,3 м"
1408324,1,Водитель,Мужской,96.0,Неправильный выбор дистанции,1,Ранен,YAMAHA,2008,Мотоциклы
1408324,2,Водитель,Мужской,45.0,Нет нарушений,0,Не пострадал,VOLVO,2014,"В-класс (малый) до 3,9 м"
1408338,1,Водитель,Мужской,21.0,Несоблюдение очередности проезда,1,Не пострадал,HYUNDAI,2017,"В-класс (малый) до 3,9 м"
1408338,2,Водитель,Мужской,95.0,Нет нарушений,0,Ранен,PROTON,2020,Иные мототранспортные средства
1408367,1,Велосипедист,Мужской,99.0,Нарушение требований сигналов светофора,1,Ранен,,,Велосипеды
1408367,2,Водитель,Мужской,1.0,Нет нарушений,0,Не пострадал,ВАЗ,1999,"В-класс (малый) до 3,9 м"
1408456,1,Водитель,Мужской,22.0,Выезд на полосу встречного движения,2,Не пострадал,КАМАЗ,2004,Самосвалы
1408456,2,Водитель,Мужской,15.0,Нет нарушений,0,Не пострадал,MERCEDES,2011,"В-класс (малый) до 3,9 м"
1408456,3,Водитель,Мужской,10.0,Нет нарушений,0,Не пострадал,HYUNDAI,2013,"В-класс (малый) до 3,9 м"
1408456,4,Водитель,Женский,17.0,Нет нарушений,0,Не пострадал,KIA,2017,Прочие легковые автомобили
1408456,5,Водитель,Мужской,22.0,Нет нарушений,0,Не пострадал,ВАЗ,2019,"В-класс (малый) до 3,9 м"
1408456,6,Водитель,Мужской,29.0,Нет нарушений,0,Ранен,ГАЗ,2020,Фургоны
1408464,1,Водитель,Мужской,3.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,DAEWOO,2007,Прочие легковые автомобили
1408464,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1408480,1,Водитель,Мужской,21.0,Нет нарушений,0,Ранен,HONDA,2005,Мотоциклы
1408480,2,Водитель,Женский,17.0,Нарушение правил перестроения,1,Не пострадал,KIA,2018,"В-класс (малый) до 3,9 м"
1408554,1,Водитель,Мужской,6.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,VOLKSWAGEN,2013,Прочие легковые автомобили
1408554,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1408592,1,Водитель,Мужской,3.0,Нет нарушений,0,Не пострадал,ВАЗ,2008,"D-класс (средний) до 4,6 м"
1408592,2,Водитель,Мужской,23.0,Нет нарушений,0,Ранен,KIA,2011,Прочие легковые автомобили
1408592,3,Водитель,Мужской,30.0,Неправильный выбор дистанции,1,Не пострадал,MERCEDES,2011,Седельные тягачи
1408592,4,Водитель,Мужской,27.0,Нет нарушений,0,Не пострадал,HYUNDAI,2017,Прочие легковые автомобили
1408645,1,Водитель,Мужской,30.0,Нет нарушений,0,Не пострадал,NISSAN,2017,"D-класс (средний) до 4,6 м"
1408645,,Пешеход,Мужской,,Неожиданный выход из-за стоящего ТС,1,Ранен,,,
1408690,1,Велосипедист,Мужской,99.0,Нет нарушений,0,Ранен,ABM,,Велосипеды
1408690,2,Водитель,Мужской,4.0,Нет нарушений,0,Не пострадал,KIA,2017,"В-класс (малый) до 3,9 м"
1408690,3,Водитель,Мужской,1.0,Несоблюдение очередности проезда,1,Не пострадал,ВАЗ,2017,"В-класс (малый) до 3,9 м"
1408698,1,Водитель,Мужской,5.0,Нет нарушений,0,Не пострадал,OPEL,1998,"В-класс (малый) до 3,9 м"
1408698,2,Водитель,Женский,12.0,Неправильный выбор дистанции,1,Ранен,BMW,2015,Мотоциклы
1408723,1,Водитель,Женский,1.0,Нет нарушений,0,Ранен,MAZDA,2013,"В-класс (малый) до 3,9 м"
1408723,2,Водитель,Мужской,24.0,Несоблюдение очередности проезда,1,Не пострадал,HYUNDAI,2023,"В-класс (малый) до 3,9 м"
1408739,1,Водитель,Мужской,18.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,2013,Прочие легковые автомобили
1408739,,Пешеход,Мужской,,Движение вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины,1,Погиб,,,
1408768,1,Водитель,Мужской,21.0,Нет нарушений,0,Ранен,OPEL,1998,Прочие легковые автомобили
1408768,1,Пассажир,Женский,,Нет нарушений,0,Ранен,OPEL,1998,Прочие легковые автомобили
1408768,2,Водитель,Мужской,13.0,Нет нарушений,0,Не пострадал,ГАЗ,2003,Бортовые грузовые автомобили
1408768,3,Водитель,Женский,2.0,Нет нарушений,0,Не пострадал,NISSAN,2004,"D-класс (средний) до 4,6 м"
1408768,4,Водитель,Мужской,6.0,Неправильный выбор дистанции,1,Не пострадал,ВАЗ,2005,"D-класс (средний) до 4,6 м"
1408774,1,Водитель,Мужской,13.0,Нарушение требований сигналов светофора,1,Не пострадал,KIA,2019,"В-класс (малый) до 3,9 м"
1408774,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1408809,1,Водитель,Мужской,1.0,Несоответствие скорости конкретным условиям движения,1,Ранен,ГАЗ,2018,Бортовые грузовые автомобили
1408853,1,Водитель,Мужской,2.0,Несоблюдение очередности проезда,1,Ранен,MERCEDES,2008,Прочие легковые автомобили
1408853,2,Водитель,Мужской,23.0,Нет нарушений,0,Не пострадал,RENAULT,2012,"С-класс (малый средний, компактный) до 4,3 м"
1408853,3,Водитель,Мужской,33.0,Нет нарушений,0,Не пострадал,КАМАЗ,2013,Прочая спецтехника
1408881,1,Водитель,Мужской,21.0,Нарушение правил перестроения,1,Не пострадал,LEXUS,2018,"В-класс (малый) до 3,9 м"
1408881,2,Водитель,Мужской,16.0,Нет нарушений,0,Ранен,KTM,2024,Мотоциклы
1408905,1,Водитель,Мужской,2.0,Нет нарушений,0,Не пострадал,КАМАЗ,2014,Бортовые грузовые автомобили
1408905,2,Водитель,Мужской,14.0,Неправильный выбор дистанции,1,Погиб,ГАЗ,2023,Прочие легковые автомобили
1408921,1,Водитель,Мужской,42.0,Нет нарушений,0,Ранен,SYM,2007,Иные мототранспортные средства
1408921,2,Водитель,Мужской,18.0,Несоблюдение очередности проезда,1,Не пострадал,SKODA,2019,"В-класс (малый) до 3,9 м"
1408926,1,Водитель,Мужской,12.0,Несоответствие скорости конкретным условиям движения,1,Ранен,KAWASAKI,2010,Мотоциклы
1408935,1,Водитель,Мужской,1.0,Неправильный выбор дистанции,1,Ранен,ISUZU,2019,Бортовые грузовые автомобили
1408935,2,Водитель,Мужской,10.0,Нет нарушений,0,Не пострадал,DONG FENG,2024,Фургоны
1408937,1,Водитель,Мужской,11.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,KIA,2013,"Е-класс (высший средний, бизнес-класс) до 4,9 м"
1408937,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1408949,1,Водитель,Мужской,31.0,Несоответствие скорости конкретным условиям движения,1,Погиб,DAEWOO,2008,Прочие легковые автомобили
1408949,2,Водитель,Мужской,14.0,Нет нарушений,0,Ранен,FORD,2010,Фургоны
1408959,1,Водитель,Мужской,17.0,Несоблюдение очередности проезда,1,Не пострадал,HONDA,2007,"В-класс (малый) до 3,9 м"
1408959,2,Водитель,Мужской,9.0,Нет нарушений,0,Погиб,YAMAHA,2018,Мотоциклы
1408998,2,Водитель,Мужской,11.0,Несоблюдение очередности проезда,1,Не пострадал,VOLKSWAGEN,2013,Прочие легковые автомобили
1408998,,Иной участник,Мужской,,Нет нарушений,0,Ранен,,,
1409016,1,Водитель,Мужской,95.0,Несоблюдение очередности проезда,1,Не пострадал,FORD,2007,"В-класс (малый) до 3,9 м"
1409016,2,Водитель,Мужской,95.0,Нет нарушений,0,Ранен,CZ,2023,Мопеды с электродвигателем менее 4 кВт
1409046,1,Водитель,Мужской,18.0,Неправильный выбор дистанции,1,Ранен,HARLEY-DAVIDSON,2006,Мотоциклы
1409046,2,Водитель,Мужской,3.0,Нет нарушений,0,Не пострадал,ВАЗ,2019,Минивэны и универсалы повышенной вместимости
1409090,1,Водитель,Мужской,22.0,Нет нарушений,0,Ранен,SUZUKI,2004,Мотоциклы
1409090,2,Водитель,Мужской,4.0,Нарушение требований дорожных знаков,2,Не пострадал,ГАЗ,2018,Фургоны
1409139,1,Водитель,Мужской,95.0,Непредоставление преимущества в движении пешеходу,1,Не пострадал,AC,2022,Иные ТС
1409139,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1409161,1,Водитель,Мужской,31.0,Несоблюдение очередности проезда,1,Ранен,VOLVO,2011,"С-класс (малый средний, компактный) до 4,3 м"
1409161,2,Водитель,Женский,17.0,Нет нарушений,0,Ранен,MERCEDES,2012,"В-класс (малый) до 3,9 м"
1409168,1,Водитель,Женский,34.0,Несоблюдение очередности проезда,1,Ранен,MERCEDES,1992,"С-класс (малый средний, компактный) до 4,3 м"
1409168,2,Водитель,Мужской,22.0,Нет нарушений,0,Ранен,KIA,2014,"С-класс (малый средний, компактный) до 4,3 м"
1409171,1,Водитель,Мужской,95.0,Несоответствие скорости конкретным условиям движения,1,Ранен,Прочие марки мотоциклов,2008,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
1409171,2,Водитель,Мужской,30.0,Нет нарушений,0,Не пострадал,TOYOTA,2017,"С-класс (малый средний, компактный) до 4,3 м"
1409173,1,Водитель,Мужской,95.0,Непредоставление преимущества в движении пешеходу,1,Не пострадал,Прочие марки ТС,2022,Иные ТС
1409173,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1409191,1,Водитель,Мужской,8.0,Несоблюдение очередности проезда,1,Не пострадал,FORD,2011,"В-класс (малый) до 3,9 м"
1409191,2,Водитель,Мужской,95.0,Несоблюдение очередности проезда,1,Ранен,Прочие марки мотоциклов,2022,Иные мототранспортные средства
1409207,1,Водитель,Женский,21.0,Нет нарушений,0,Не пострадал,HYUNDAI,2005,Прочие легковые автомобили
1409207,2,Водитель,Женский,3.0,Нарушение правил обгона,1,Ранен,SKODA,2010,Прочие легковые автомобили
1409232,1,Водитель,Мужской,5.0,Несоблюдение очередности проезда,1,Ранен,ВАЗ,2006,"В-класс (малый) до 3,9 м"
1409232,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2006,"В-класс (малый) до 3,9 м"
1409232,2,Водитель,Женский,6.0,Нет нарушений,0,Ранен,NISSAN,2007,"В-класс (малый) до 3,9 м"
